STATISTIC,Statistic Label,TLIST,Year,C03341V04028,Stamp Duty Event,C03721V04469,Transaction Class,C03788V04538,NUTS 3 Region,C03722V04470,Type of Buyer,UNIT,VALUE
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,750.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,890.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,2050.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,980.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,1070.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,2200.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,1130.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,1070.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,2220.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,1060.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,1160.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,3780.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,1860.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,1920.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,9600.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,4730.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,4870.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,5320.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,2730.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,2580.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,1340.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,720.0
CRP01C1,Volume of Sales,2019,2019,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,620.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,IE0,Ireland,-,All buyer types,Number,45270.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,IE0,Ireland,110,Buyer with child/children,Number,15790.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,IE0,Ireland,120,Buyer without child/children,Number,29480.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,3040.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,910.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,2140.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,3710.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,1170.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,2540.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,3870.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,1290.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,2590.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,3810.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,1270.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,2540.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,6180.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,2080.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,4100.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,14620.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,5240.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,9380.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,7690.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,3000.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,4690.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,2360.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,840.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,1520.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,IE0,Ireland,-,All buyer types,Number,17000.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,Number,1830.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,Number,15170.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,1420.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,170.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,1260.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,1640.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,190.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,1460.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,1700.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,170.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,1520.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,1580.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,200.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,1380.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,2400.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,230.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,2170.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,4900.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,490.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,4410.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,2340.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,270.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,2070.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,1030.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,120.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,910.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,IE0,Ireland,-,All buyer types,Number,28270.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,Number,13960.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,Number,14310.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,1620.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,740.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,880.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,2060.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,980.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,1080.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,2180.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,1120.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,1060.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,2230.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,1070.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,1160.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,3780.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,1850.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,1930.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,9720.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,4750.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,4970.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,5360.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,2740.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,2620.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,1330.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,720.0
CRP01C1,Volume of Sales,2019,2019,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,620.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,IE0,Ireland,-,All buyer types,Number,38010.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,IE0,Ireland,110,Buyer with child/children,Number,12670.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,IE0,Ireland,120,Buyer without child/children,Number,25340.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,2700.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,790.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,1920.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,3370.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,1050.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,2320.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,3330.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,1110.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,2220.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,3400.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,1090.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,2320.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,5260.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,1660.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,3600.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,11310.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,3830.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,7480.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,6580.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,2450.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,4130.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,2060.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,700.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,1370.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,IE0,Ireland,-,All buyer types,Number,14670.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,Number,1590.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,Number,13080.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,1320.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,160.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,1160.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,1490.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,150.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,1340.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,1510.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,190.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,1320.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,1450.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,160.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,1290.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,2060.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,230.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,1830.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,3870.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,360.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,3510.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,2060.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,250.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,1810.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,920.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,110.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,810.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,120,Joint transactions,IE0,Ireland,-,All buyer types,Number,23340.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,Number,11070.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,Number,12270.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,1380.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,630.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,750.0
CRP01C1,Volume of Sales,2020,2020,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,1880.0
